year,month,coast_region,n_pixels,mean_SPEI3,upland_mean_WUE_T_pct_change,upland_mean_abs_WUE_T_pct_change,upland_mean_lower_pct_change,upland_mean_upper_pct_change,upland_mean_prediction_interval_width,pct_pixels_decrease,pct_pixels_increase,pct_pixels_strong_decrease,pct_pixels_strong_increase,pct_pixels_robust_strong_response,pct_pixels_possible_strong_response,dry_n_pixels,dry_pct_pixels,dry_mean_WUE_T_pct_change,dry_mean_abs_WUE_T_pct_change,dry_pct_pixels_decrease,dry_pct_pixels_increase,dry_pct_pixels_strong_decrease,dry_pct_pixels_strong_increase
2008,4,Gulf Coast,57,-1.3363,48.9058,48.9058,15.0672,82.7445,67.6773,0.0,100.0,0.0,100.0,85.96,100.0,56,98.25,48.8643,48.8643,0.0,100.0,0.0,100.0
2008,4,Atlantic Coast,835,0.1561,-0.3469,1.4623,-29.6164,28.9225,58.5389,53.77,46.23,0.0,0.0,0.0,100.0,51,6.11,2.4739,2.4739,0.0,100.0,0.0,0.0
2008,5,AK Coast,1904,0.6527,3.9068,4.0517,-24.8148,32.6284,57.4431,6.93,93.07,0.0,30.62,0.0,100.0,6,0.32,-2.6343,2.6343,100.0,0.0,0.0,0.0
2008,5,Pacific Coast,283,-1.0119,1.7353,1.7673,-29.8894,33.3601,63.2495,5.3,94.7,0.0,0.0,0.0,100.0,151,53.36,2.6418,2.6418,0.0,100.0,0.0,0.0
2008,5,Gulf Coast,57,-1.4772,43.7414,43.7414,9.8503,77.6325,67.7823,0.0,100.0,0.0,100.0,75.44,100.0,57,100.0,43.7414,43.7414,0.0,100.0,0.0,100.0
2008,5,Atlantic Coast,835,-0.2028,0.4285,1.0098,-28.7939,29.6509,58.4448,34.13,65.87,0.0,0.0,0.0,100.0,33,3.95,2.3534,2.3534,0.0,100.0,0.0,0.0
2008,6,AK Coast,1904,0.6125,3.5612,4.0122,-25.1446,32.267,57.4116,14.08,85.92,0.0,33.04,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2008,6,Pacific Coast,283,-1.1261,1.8853,1.9115,-29.757,33.5275,63.2845,5.3,94.7,0.0,0.0,0.0,100.0,161,56.89,2.7338,2.7338,0.0,100.0,0.0,0.0
2008,6,Gulf Coast,57,-1.506,39.8858,39.8858,5.7112,74.0604,68.3491,0.0,100.0,0.0,100.0,59.65,100.0,55,96.49,39.5415,39.5415,0.0,100.0,0.0,100.0
2008,6,Atlantic Coast,835,-0.5729,1.1956,1.4116,-28.0613,30.4526,58.5139,19.28,80.72,0.0,0.0,0.0,100.0,223,26.71,2.5082,2.5082,0.0,100.0,0.0,0.0
2008,7,AK Coast,1904,0.7466,4.6721,4.9694,-24.088,33.4322,57.5202,11.19,88.81,0.0,44.96,0.0,100.0,5,0.26,-2.0907,2.0907,100.0,0.0,0.0,0.0
2008,7,Pacific Coast,283,-0.9895,1.7206,1.7791,-29.8972,33.3383,63.2355,9.19,90.81,0.0,0.0,0.0,100.0,151,53.36,2.5856,2.5856,0.0,100.0,0.0,0.0
2008,7,Gulf Coast,57,-0.9696,44.0179,44.0179,10.7322,77.3035,66.5712,0.0,100.0,0.0,100.0,71.93,100.0,26,45.61,51.2864,51.2864,0.0,100.0,0.0,100.0
2008,7,Atlantic Coast,835,-0.5059,1.0879,1.3151,-28.1604,30.3361,58.4965,13.05,86.95,0.0,0.0,0.0,100.0,151,18.08,2.5031,2.5031,0.0,100.0,0.0,0.0
2008,8,AK Coast,1904,-0.1502,-0.1836,3.3719,-29.0315,28.6642,57.6957,63.6,36.4,0.0,12.71,0.0,100.0,205,10.77,-3.5482,3.5482,100.0,0.0,0.0,0.0
2008,8,Pacific Coast,283,-0.0702,0.3911,1.4687,-31.2159,31.9981,63.214,52.65,47.35,0.0,0.0,0.0,100.0,89,31.45,2.4161,2.4161,0.0,100.0,0.0,0.0
2008,8,Gulf Coast,57,-1.3197,47.3767,47.3767,13.4756,81.2779,67.8022,0.0,100.0,0.0,100.0,89.47,100.0,52,91.23,47.2945,47.2945,0.0,100.0,0.0,100.0
2008,8,Atlantic Coast,835,-0.1063,0.1307,1.4071,-29.1476,29.4089,58.5565,49.34,50.66,0.0,0.0,0.0,100.0,153,18.32,2.7521,2.7521,0.0,100.0,0.0,0.0
2008,9,AK Coast,1904,-0.4845,-0.8216,3.3727,-29.9503,28.3071,58.2574,66.12,33.88,0.0,8.98,0.0,100.0,677,35.56,-3.3496,3.3496,100.0,0.0,0.0,0.0
2008,9,Pacific Coast,283,-0.2695,0.4299,0.9285,-31.1226,31.9823,63.1049,41.34,58.66,0.0,0.0,0.0,100.0,38,13.43,2.1899,2.1899,0.0,100.0,0.0,0.0
2008,9,Gulf Coast,57,-0.6846,32.0245,32.111,-0.8044,64.8535,65.658,3.51,96.49,0.0,89.47,47.37,100.0,7,12.28,52.6216,52.6216,0.0,100.0,0.0,100.0
2008,9,Atlantic Coast,835,0.4071,-0.8912,1.6873,-30.1861,28.4036,58.5897,67.43,32.57,0.0,0.0,0.0,100.0,34,4.07,2.573,2.573,0.0,100.0,0.0,0.0
2008,10,AK Coast,1904,-0.789,-0.6036,3.1318,-30.231,29.0238,59.2547,73.27,26.73,0.0,11.03,0.0,100.0,878,46.11,-2.6575,2.6575,100.0,0.0,0.0,0.0
2008,10,Pacific Coast,283,-0.535,0.8325,0.8593,-30.7222,32.3872,63.1093,6.71,93.29,0.0,0.0,0.0,100.0,37,13.07,2.4701,2.4701,0.0,100.0,0.0,0.0
2008,10,Gulf Coast,57,-1.5751,32.7901,35.0009,-2.7214,68.3016,71.023,8.77,91.23,5.26,91.23,47.37,100.0,57,100.0,32.7901,35.0009,8.77,91.23,5.26,91.23
2008,10,Atlantic Coast,835,0.1944,-0.4476,1.6896,-29.723,28.8277,58.5507,62.28,37.72,0.0,0.0,0.0,100.0,123,14.73,2.4931,2.4931,0.0,100.0,0.0,0.0
2008,11,AK Coast,1904,-0.5465,0.0887,3.3034,-29.395,29.5724,58.9674,62.03,37.97,0.0,15.86,0.0,100.0,741,38.92,-2.6791,2.6791,100.0,0.0,0.0,0.0
2008,11,Pacific Coast,283,-0.6451,1.0547,1.0547,-30.5013,32.6106,63.1119,0.0,100.0,0.0,0.0,0.0,100.0,35,12.37,2.0228,2.0228,0.0,100.0,0.0,0.0
2008,11,Gulf Coast,57,-0.5963,26.9807,34.3889,-5.8433,59.8048,65.648,21.05,78.95,19.3,75.44,47.37,100.0,11,19.3,53.0295,53.0295,0.0,100.0,0.0,100.0
2008,11,Atlantic Coast,835,-0.0687,0.0361,1.4468,-29.2395,29.3116,58.551,55.69,44.31,0.0,0.0,0.0,100.0,147,17.6,2.7284,2.7284,0.0,100.0,0.0,0.0
2008,12,AK Coast,1904,-0.4071,-0.9833,3.4692,-29.9788,28.0122,57.991,70.69,29.31,0.0,11.71,0.0,100.0,618,32.46,-3.5911,3.5911,100.0,0.0,0.0,0.0
2008,12,Pacific Coast,283,-0.6835,0.9195,0.9472,-30.6359,32.4749,63.1109,8.83,91.17,0.0,0.0,0.0,100.0,16,5.65,2.3922,2.3922,0.0,100.0,0.0,0.0
2008,12,Gulf Coast,57,0.248,-14.2603,16.501,-46.3898,17.8693,64.2591,82.46,17.54,73.68,10.53,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2008,12,Atlantic Coast,835,-0.2473,0.516,1.08,-28.7161,29.7481,58.4641,43.35,56.65,0.0,0.0,0.0,100.0,98,11.74,2.5079,2.5079,0.0,100.0,0.0,0.0
2009,1,AK Coast,1904,-0.208,-1.2319,2.166,-29.9601,27.4963,57.4563,76.58,23.42,0.0,0.47,0.0,100.0,29,1.52,-3.272,3.272,100.0,0.0,0.0,0.0
2009,1,Pacific Coast,283,-0.6964,1.199,1.3251,-30.3745,32.7724,63.1469,11.31,88.69,0.0,0.0,0.0,100.0,89,31.45,2.1054,2.1054,0.0,100.0,0.0,0.0
2009,1,Gulf Coast,57,-0.0772,-2.8154,22.6937,-35.1186,29.4877,64.6063,56.14,43.86,56.14,40.35,5.26,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,1,Atlantic Coast,835,-0.4578,0.7998,1.9788,-28.5136,30.1132,58.6268,38.56,61.44,0.0,0.0,0.0,100.0,346,41.44,2.6254,2.6254,0.0,100.0,0.0,0.0
2009,2,AK Coast,1904,0.2529,2.7918,5.1013,-26.2257,31.8094,58.0351,45.22,54.78,0.0,39.39,0.0,100.0,300,15.76,-3.1508,3.1508,100.0,0.0,0.0,0.0
2009,2,Pacific Coast,283,-0.7195,1.2054,1.2232,-30.3632,32.774,63.1372,5.3,94.7,0.0,0.0,0.0,100.0,50,17.67,2.3606,2.3606,0.0,100.0,0.0,0.0
2009,2,Gulf Coast,57,0.08,-16.2175,16.4402,-48.3413,15.9064,64.2477,92.98,7.02,91.23,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,2,Atlantic Coast,835,-1.1981,2.0156,2.3153,-27.3897,31.4209,58.8106,13.29,86.71,0.0,0.0,0.0,100.0,584,69.94,2.759,2.759,0.0,100.0,0.0,0.0
2009,3,AK Coast,1904,0.6067,4.2233,5.6158,-24.6543,33.1009,57.7551,31.3,68.7,0.0,44.8,0.0,100.0,75,3.94,-3.313,3.313,100.0,0.0,0.0,0.0
2009,3,Pacific Coast,283,-0.6516,1.0773,1.1228,-30.4848,32.6393,63.1241,7.77,92.23,0.0,0.0,0.0,100.0,44,15.55,2.2568,2.2568,0.0,100.0,0.0,0.0
2009,3,Gulf Coast,57,-0.5646,25.9657,25.9657,-6.6542,58.5856,65.2398,0.0,100.0,0.0,100.0,10.53,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,3,Atlantic Coast,835,-1.1725,2.261,2.2657,-27.0937,31.6156,58.7093,1.44,98.56,0.0,0.0,0.0,100.0,560,67.07,2.6845,2.6845,0.0,100.0,0.0,0.0
2009,4,AK Coast,1904,0.4289,4.3761,6.9889,-24.7837,33.5359,58.3196,44.75,55.25,0.0,47.43,0.0,100.0,350,18.38,-3.2766,3.2766,100.0,0.0,0.0,0.0
2009,4,Pacific Coast,283,-0.6942,1.1688,1.2673,-30.4112,32.7489,63.1601,14.13,85.87,0.0,0.0,0.0,100.0,95,33.57,2.4145,2.4145,0.0,100.0,0.0,0.0
2009,4,Gulf Coast,57,-0.2894,5.0783,10.3879,-27.2552,37.4118,64.667,43.86,56.14,21.05,36.84,1.75,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,4,Atlantic Coast,835,-0.7772,1.5036,1.5839,-27.7861,30.7932,58.5793,8.62,91.38,0.0,0.0,0.0,100.0,283,33.89,2.7094,2.7094,0.0,100.0,0.0,0.0
2009,5,AK Coast,1904,-0.0023,1.063,4.0019,-27.8593,29.9853,57.8446,48.06,51.94,0.0,26.47,0.0,100.0,377,19.8,-3.4844,3.4844,100.0,0.0,0.0,0.0
2009,5,Pacific Coast,283,-0.2603,0.329,0.5174,-31.2047,31.8628,63.0675,23.32,76.68,0.0,0.0,0.0,100.0,4,1.41,1.9147,1.9147,0.0,100.0,0.0,0.0
2009,5,Gulf Coast,57,-1.1791,51.8659,51.8659,18.2308,85.501,67.2702,0.0,100.0,0.0,100.0,100.0,100.0,50,87.72,52.1769,52.1769,0.0,100.0,0.0,100.0
2009,5,Atlantic Coast,835,0.3209,-0.7164,1.4973,-29.9786,28.5459,58.5245,66.59,33.41,0.0,0.0,0.0,100.0,39,4.67,2.4054,2.4054,0.0,100.0,0.0,0.0
2009,6,AK Coast,1904,-0.3647,-0.1563,3.132,-29.3175,29.005,58.3224,59.56,40.44,0.0,11.61,0.0,100.0,614,32.25,-3.1217,3.1217,100.0,0.0,0.0,0.0
2009,6,Pacific Coast,283,-0.4244,0.5892,0.6591,-30.9527,32.131,63.0838,20.49,79.51,0.0,0.0,0.0,100.0,16,5.65,2.1097,2.1097,0.0,100.0,0.0,0.0
2009,6,Gulf Coast,57,-0.0867,-8.2087,13.2093,-40.392,23.9745,64.3666,80.7,19.3,77.19,15.79,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,6,Atlantic Coast,835,0.2541,-0.5909,1.6478,-29.8653,28.6836,58.5489,67.78,32.22,0.0,0.0,0.0,100.0,116,13.89,2.5646,2.5646,0.0,100.0,0.0,0.0
2009,7,AK Coast,1904,-0.6325,-1.8671,2.8153,-30.9777,27.2435,58.2212,81.78,18.22,0.0,2.63,0.0,100.0,582,30.57,-3.2365,3.2365,100.0,0.0,0.0,0.0
2009,7,Pacific Coast,283,0.0101,-0.0165,0.8158,-31.5637,31.5308,63.0946,62.9,37.1,0.0,0.0,0.0,100.0,19,6.71,1.9399,1.9399,0.0,100.0,0.0,0.0
2009,7,Gulf Coast,57,0.0026,-12.2062,14.9717,-44.3627,19.9503,64.313,85.96,14.04,80.7,10.53,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,7,Atlantic Coast,835,0.2555,-0.602,1.7926,-29.9132,28.7093,58.6225,65.03,34.97,0.0,0.0,0.0,100.0,120,14.37,2.7832,2.7832,0.0,100.0,0.0,0.0
2009,8,AK Coast,1904,-0.1908,-0.5606,2.9423,-29.3793,28.2581,57.6374,64.92,35.08,0.0,8.3,0.0,100.0,173,9.09,-3.5277,3.5277,100.0,0.0,0.0,0.0
2009,8,Pacific Coast,283,-0.4493,0.8205,1.3983,-30.7625,32.4035,63.166,39.22,60.78,0.0,0.0,0.0,100.0,109,38.52,2.3219,2.3219,0.0,100.0,0.0,0.0
2009,8,Gulf Coast,57,0.6439,-17.5508,17.8524,-49.8049,14.7034,64.5083,92.98,7.02,87.72,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,8,Atlantic Coast,835,-0.1231,0.1877,1.8405,-29.141,29.5165,58.6575,34.37,65.63,0.0,0.0,0.0,100.0,146,17.49,2.7311,2.7311,0.0,100.0,0.0,0.0
2009,9,AK Coast,1904,-0.3314,-0.7234,3.2764,-29.6973,28.2505,57.9478,69.59,30.41,0.0,11.34,0.0,100.0,381,20.01,-3.3115,3.3115,100.0,0.0,0.0,0.0
2009,9,Pacific Coast,283,-0.2448,0.3434,0.7201,-31.2046,31.8914,63.0961,42.4,57.6,0.0,0.0,0.0,100.0,33,11.66,2.4628,2.4628,0.0,100.0,0.0,0.0
2009,9,Gulf Coast,57,-1.5605,33.8672,37.3133,-1.6774,69.4118,71.0892,10.53,89.47,10.53,89.47,57.89,100.0,54,94.74,33.1469,36.7845,11.11,88.89,11.11,88.89
2009,9,Atlantic Coast,835,0.0748,-0.282,1.4357,-29.5339,28.9699,58.5038,54.73,45.27,0.0,0.0,0.0,100.0,70,8.38,2.5475,2.5475,0.0,100.0,0.0,0.0
2009,10,AK Coast,1904,-0.3413,-1.115,2.7597,-30.0136,27.7836,57.7972,71.9,28.1,0.0,5.67,0.0,100.0,377,19.8,-3.5399,3.5399,100.0,0.0,0.0,0.0
2009,10,Pacific Coast,283,0.6454,-0.7729,0.781,-32.3497,30.804,63.1537,95.05,4.95,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,10,Gulf Coast,57,-0.3064,13.9482,30.5972,-19.044,46.9404,65.9845,45.61,54.39,43.86,50.88,38.6,100.0,19,33.33,48.6626,48.6626,0.0,100.0,0.0,100.0
2009,10,Atlantic Coast,835,0.2657,-0.6141,1.644,-29.8883,28.6602,58.5485,63.11,36.89,0.0,0.0,0.0,100.0,87,10.42,2.5988,2.5988,0.0,100.0,0.0,0.0
2009,11,AK Coast,1904,-0.3532,-1.3854,3.0292,-30.2629,27.492,57.7549,77.84,22.16,0.0,5.78,0.0,100.0,299,15.7,-3.5851,3.5851,100.0,0.0,0.0,0.0
2009,11,Pacific Coast,283,0.6485,-0.6566,0.7567,-32.2519,30.9387,63.1906,80.21,19.79,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,11,Gulf Coast,57,-0.796,21.2158,31.6121,-12.0879,54.5195,66.6074,29.82,70.18,24.56,68.42,40.35,100.0,25,43.86,40.0408,40.1588,4.0,96.0,0.0,96.0
2009,11,Atlantic Coast,835,0.402,-0.9068,1.7331,-30.1888,28.3753,58.5641,65.51,34.49,0.0,0.0,0.0,100.0,30,3.59,2.4729,2.4729,0.0,100.0,0.0,0.0
2009,12,AK Coast,1904,-0.1268,-0.7762,2.2622,-29.51,27.9576,57.4676,69.49,30.51,0.0,4.31,0.0,100.0,43,2.26,-3.5645,3.5645,100.0,0.0,0.0,0.0
2009,12,Pacific Coast,283,-0.2105,0.1147,0.7669,-31.4299,31.6592,63.089,57.24,42.76,0.0,0.0,0.0,100.0,12,4.24,2.5719,2.5719,0.0,100.0,0.0,0.0
2009,12,Gulf Coast,57,0.1589,-17.5754,19.0961,-49.6874,14.5365,64.2238,94.74,5.26,89.47,3.51,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2009,12,Atlantic Coast,835,1.0802,-2.1715,2.4752,-31.5628,27.2197,58.7826,91.74,8.26,0.0,0.0,0.0,100.0,39,4.67,2.6819,2.6819,0.0,100.0,0.0,0.0
2010,1,AK Coast,1904,-0.3832,-1.8795,2.4877,-30.676,26.917,57.593,83.72,16.28,0.0,0.37,0.0,100.0,131,6.88,-3.6189,3.6189,100.0,0.0,0.0,0.0
2010,1,Pacific Coast,283,0.1051,-0.2167,0.6703,-31.754,31.3205,63.0745,66.08,33.92,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,1,Gulf Coast,57,0.6684,-20.5867,20.5867,-52.7362,11.5628,64.299,100.0,0.0,96.49,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,1,Atlantic Coast,835,1.155,-2.2842,2.3954,-31.6629,27.0945,58.7574,92.69,7.31,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,2,AK Coast,1904,-0.6123,-2.0092,2.7991,-31.0787,27.0604,58.1391,81.04,18.96,0.0,1.16,0.0,100.0,557,29.25,-3.3315,3.3315,100.0,0.0,0.0,0.0
2010,2,Pacific Coast,283,-0.2515,0.444,1.0214,-31.1159,32.004,63.1199,31.45,68.55,0.0,0.0,0.0,100.0,40,14.13,2.3153,2.3153,0.0,100.0,0.0,0.0
2010,2,Gulf Coast,57,0.7526,-18.8119,18.8119,-50.9888,13.365,64.3539,100.0,0.0,98.25,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,2,Atlantic Coast,835,1.2188,-2.5727,2.6538,-31.9629,26.8175,58.7803,95.21,4.79,0.0,0.0,0.0,100.0,4,0.48,2.9412,2.9412,0.0,100.0,0.0,0.0
2010,3,AK Coast,1904,-0.5152,-0.3169,3.3094,-29.6457,29.0119,58.6575,67.49,32.51,0.0,12.76,0.0,100.0,771,40.49,-3.0323,3.0323,100.0,0.0,0.0,0.0
2010,3,Pacific Coast,283,0.2135,-0.3948,0.6884,-31.9312,31.1417,63.0729,83.39,16.61,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,3,Gulf Coast,57,0.382,-23.8403,23.8403,-55.9153,8.2348,64.1501,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,3,Atlantic Coast,835,0.9424,-1.9504,2.0401,-31.2751,27.3743,58.6494,92.22,7.78,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,4,AK Coast,1904,0.2874,2.32,4.4786,-26.5258,31.1658,57.6916,44.28,55.72,0.0,31.93,0.0,100.0,144,7.56,-3.5599,3.5599,100.0,0.0,0.0,0.0
2010,4,Pacific Coast,283,0.2583,-0.4733,0.6426,-32.0081,31.0614,63.0695,84.81,15.19,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,4,Gulf Coast,57,0.1872,-21.2267,21.2267,-53.3242,10.8707,64.1949,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,4,Atlantic Coast,835,0.4501,-0.8737,1.8148,-30.1982,28.4507,58.6489,60.48,39.52,0.0,0.0,0.0,100.0,62,7.43,2.5514,2.5514,0.0,100.0,0.0,0.0
2010,5,AK Coast,1904,0.274,2.1268,3.9734,-26.7129,30.9664,57.6793,39.71,60.29,0.0,27.05,0.0,100.0,128,6.72,-3.1886,3.1886,100.0,0.0,0.0,0.0
2010,5,Pacific Coast,283,0.7337,-1.0161,1.0198,-32.5797,30.5476,63.1273,98.59,1.41,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,5,Gulf Coast,57,-0.0089,-11.6603,14.6112,-43.8262,20.5056,64.3318,84.21,15.79,73.68,10.53,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,5,Atlantic Coast,835,-0.1274,0.2064,1.435,-29.0639,29.4768,58.5408,43.11,56.89,0.0,0.0,0.0,100.0,131,15.69,2.656,2.656,0.0,100.0,0.0,0.0
2010,6,AK Coast,1904,0.1144,1.1512,3.1863,-27.6803,29.9826,57.6629,41.18,58.82,0.0,17.44,0.0,100.0,159,8.35,-3.1503,3.1503,100.0,0.0,0.0,0.0
2010,6,Pacific Coast,283,1.3085,-1.2352,1.2603,-32.9019,30.4315,63.3334,99.65,0.35,0.0,0.0,0.0,100.0,1,0.35,3.5518,3.5518,0.0,100.0,0.0,0.0
2010,6,Gulf Coast,57,0.597,-22.7725,22.7725,-54.8237,9.2788,64.1025,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,6,Atlantic Coast,835,-0.9513,1.7293,1.8436,-27.6073,31.0658,58.6731,8.74,91.26,0.0,0.0,0.0,100.0,379,45.39,2.724,2.724,0.0,100.0,0.0,0.0
2010,7,AK Coast,1904,0.2061,1.3688,3.3631,-27.3778,30.1154,57.4932,39.39,60.61,0.0,16.65,0.0,100.0,54,2.84,-3.5926,3.5926,100.0,0.0,0.0,0.0
2010,7,Pacific Coast,283,1.0056,-1.1081,1.1087,-32.7195,30.5033,63.2228,99.65,0.35,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,7,Gulf Coast,57,0.1024,-16.8449,17.5958,-48.9666,15.2769,64.2435,92.98,7.02,89.47,1.75,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,7,Atlantic Coast,835,-0.6791,1.2505,1.7215,-28.062,30.5629,58.6249,24.67,75.33,0.0,0.0,0.0,100.0,337,40.36,2.731,2.731,0.0,100.0,0.0,0.0
2010,8,AK Coast,1904,0.1671,1.3554,3.9151,-27.437,30.1478,57.5848,52.31,47.69,0.0,22.27,0.0,100.0,50,2.63,-3.427,3.427,100.0,0.0,0.0,0.0
2010,8,Pacific Coast,283,0.541,-0.7107,0.9293,-32.2751,30.8537,63.1288,86.57,13.43,0.0,0.0,0.0,100.0,1,0.35,1.7961,1.7961,0.0,100.0,0.0,0.0
2010,8,Gulf Coast,57,0.3621,-7.8314,16.6242,-40.3366,24.6738,65.0104,71.93,28.07,66.67,24.56,1.75,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,8,Atlantic Coast,835,-0.3779,0.7051,1.5604,-28.5783,29.9886,58.5669,33.65,66.35,0.0,0.0,0.0,100.0,220,26.35,2.6817,2.6817,0.0,100.0,0.0,0.0
2010,9,AK Coast,1904,-0.4685,-1.1594,3.2219,-30.1957,27.8768,58.0724,74.11,25.89,0.0,7.83,0.0,100.0,596,31.3,-3.4689,3.4689,100.0,0.0,0.0,0.0
2010,9,Pacific Coast,283,0.6487,-0.9085,0.9281,-32.4686,30.6516,63.1202,97.88,2.12,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,9,Gulf Coast,57,-0.1073,1.1549,23.2188,-31.2536,33.5634,64.817,61.4,38.6,56.14,36.84,19.3,100.0,5,8.77,51.5293,51.5293,0.0,100.0,0.0,100.0
2010,9,Atlantic Coast,835,-0.3138,0.577,1.335,-28.6757,29.8297,58.5054,30.78,69.22,0.0,0.0,0.0,100.0,124,14.85,2.5411,2.5411,0.0,100.0,0.0,0.0
2010,10,AK Coast,1904,-0.8226,-2.4338,3.0056,-31.6454,26.7779,58.4233,87.66,12.34,0.0,1.47,0.0,100.0,821,43.12,-3.3542,3.3542,100.0,0.0,0.0,0.0
2010,10,Pacific Coast,283,0.8886,-1.0341,1.0341,-32.6289,30.5607,63.1896,100.0,0.0,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,10,Gulf Coast,57,1.3288,3.4458,12.2178,-31.5593,38.4509,70.0102,36.84,63.16,22.81,56.14,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,10,Atlantic Coast,835,-0.482,0.9149,1.5454,-28.3644,30.1943,58.5586,29.22,70.78,0.0,0.0,0.0,100.0,239,28.62,2.6613,2.6613,0.0,100.0,0.0,0.0
2010,11,AK Coast,1904,-0.535,-1.5636,2.5173,-30.6588,27.5317,58.1906,80.41,19.59,0.0,2.94,0.0,100.0,462,24.26,-2.9972,2.9972,100.0,0.0,0.0,0.0
2010,11,Pacific Coast,283,0.5412,-0.7886,0.8035,-32.3418,30.7646,63.1064,96.11,3.89,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,11,Gulf Coast,57,1.2295,-0.5789,6.5776,-34.0981,32.9403,67.0384,45.61,54.39,29.82,22.81,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,11,Atlantic Coast,835,-0.8407,1.4396,1.9659,-27.9146,30.7938,58.7084,17.72,82.28,0.0,0.0,0.0,100.0,389,46.59,2.7515,2.7515,0.0,100.0,0.0,0.0
2010,12,AK Coast,1904,-0.2292,-0.0038,3.5051,-29.0623,29.0546,58.1168,71.85,28.15,0.0,13.03,0.0,100.0,321,16.86,-2.8545,2.8545,100.0,0.0,0.0,0.0
2010,12,Pacific Coast,283,0.4255,-0.6263,0.9213,-32.2051,30.9525,63.1576,83.39,16.61,0.0,0.0,0.0,100.0,5,1.77,3.5518,3.5518,0.0,100.0,0.0,0.0
2010,12,Gulf Coast,57,2.3595,22.9001,22.9001,-23.7105,69.5107,93.2212,0.0,100.0,0.0,100.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2010,12,Atlantic Coast,835,-1.0647,1.769,2.275,-27.64,31.178,58.818,14.01,85.99,0.0,0.0,0.0,100.0,508,60.84,2.7841,2.7841,0.0,100.0,0.0,0.0
2011,1,AK Coast,1904,-0.1715,0.2727,4.5179,-28.6919,29.2373,57.9292,67.96,32.04,0.0,24.26,0.0,100.0,292,15.34,-3.5011,3.5011,100.0,0.0,0.0,0.0
2011,1,Pacific Coast,283,0.0705,-0.194,0.377,-31.7269,31.3389,63.0658,60.42,39.58,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2011,1,Gulf Coast,57,1.1634,-3.3403,9.1301,-36.6284,29.9478,66.5761,63.16,36.84,47.37,26.32,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
2011,1,Atlantic Coast,835,-0.5209,1.0799,1.4509,-28.1881,30.3478,58.5358,17.01,82.99,0.0,0.0,0.0,100.0,219,26.23,2.5545,2.5545,0.0,100.0,0.0,0.0
2011,2,AK Coast,1904,-0.1848,0.6407,4.5069,-28.4428,29.7243,58.167,59.98,40.02,0.0,25.32,0.0,100.0,578,30.36,-3.4101,3.4101,100.0,0.0,0.0,0.0
2011,2,Pacific Coast,283,0.1503,-0.2803,0.6408,-31.8184,31.2577,63.0761,65.37,34.63,0.0,0.0,0.0,100.0,0,0.0,nan,nan,nan,nan,nan,nan
