"metric","water_class","SPEI_value","month_f","site_name","SPEI_timescale","model_group","decline_probability_2_5","decline_probability_2_5_lower","decline_probability_2_5_upper"
"WUE_ET","Freshwater",1.76434738401945,"7","US-A03","SPEI_48","WUE_ET",0.489822739390766,0.358252781936724,0.622817955226932
"WUE_T","Freshwater",1.76434738401945,"7","US-A03","SPEI_48","WUE_T",0.455180686731538,0.336596676466093,0.579075218149824
"WUE_ET","Saline",1.76434738401945,"7","US-A03","SPEI_48","WUE_ET",0.551007586720639,0.421021560007696,0.674380807720194
"WUE_T","Saline",1.76434738401945,"7","US-A03","SPEI_48","WUE_T",0.516418470687609,0.399557314786183,0.631511110741093
"WUE_ET","Upland",1.78731765022001,"7","US-A03","SPEI_48","WUE_ET",0.479409794528616,0.349174553075069,0.61250512209748
"WUE_T","Upland",1.78731765022001,"7","US-A03","SPEI_48","WUE_T",0.442487432373463,0.327839210347118,0.563610530231552
"WUE_ET","Freshwater",1.78731765022001,"7","US-A03","SPEI_48","WUE_ET",0.49222732210974,0.35993212149356,0.625620117635539
"WUE_T","Freshwater",1.78731765022001,"7","US-A03","SPEI_48","WUE_T",0.455180928970842,0.336596586052433,0.579075793029881
"WUE_ET","Saline",1.78731765022001,"7","US-A03","SPEI_48","WUE_ET",0.553386730295347,0.422751419203766,0.677043244802016
"WUE_T","Saline",1.78731765022001,"7","US-A03","SPEI_48","WUE_T",0.516418714625763,0.399557181669116,0.631511694474303
"WUE_ET","Upland",1.81028791642058,"7","US-A03","SPEI_48","WUE_ET",0.4818145296996,0.350771556045333,0.61540778221927
"WUE_T","Upland",1.81028791642058,"7","US-A03","SPEI_48","WUE_T",0.442487674869351,0.327839083650622,0.563611155182364
"WUE_ET","Freshwater",1.81028791642058,"7","US-A03","SPEI_48","WUE_ET",0.494635262728425,0.361592215971604,0.628442426714983
"WUE_T","Freshwater",1.81028791642058,"7","US-A03","SPEI_48","WUE_T",0.455181172743577,0.336596490283123,0.579076376770139
"WUE_ET","Saline",1.81028791642058,"7","US-A03","SPEI_48","WUE_ET",0.555766392284102,0.424458558201378,0.679721411878199
"WUE_T","Saline",1.81028791642058,"7","US-A03","SPEI_48","WUE_T",0.516418960108074,0.399557042587487,0.631512286870312
"WUE_ET","Upland",1.83325818262114,"7","US-A03","SPEI_48","WUE_ET",0.484222819703334,0.352349073663211,0.61833098974482
"WUE_T","Upland",1.83325818262114,"7","US-A03","SPEI_48","WUE_T",0.442487918772264,0.327838951287291,0.563611789263554
"WUE_ET","Freshwater",1.83325818262114,"7","US-A03","SPEI_48","WUE_ET",0.497046166982577,0.36323225058761,0.631284575035298
"WUE_T","Freshwater",1.83325818262114,"7","US-A03","SPEI_48","WUE_T",0.455181417930739,0.336596388873459,0.579076969447429
"WUE_ET","Saline",1.83325818262114,"7","US-A03","SPEI_48","WUE_ET",0.558146176966861,0.426142212048489,0.682414908336686
"WUE_T","Saline",1.83325818262114,"7","US-A03","SPEI_48","WUE_T",0.516419207014701,0.399556897212794,0.631512888024398
"WUE_ET","Upland",1.8562284488217,"7","US-A03","SPEI_48","WUE_ET",0.486634284536839,0.353906399525558,0.621274351147555
"WUE_T","Upland",1.8562284488217,"7","US-A03","SPEI_48","WUE_T",0.442488163967172,0.327838812976108,0.563612432559408
"WUE_ET","Freshwater",1.8562284488217,"7","US-A03","SPEI_48","WUE_ET",0.49945965217873,0.364851492888041,0.634146183202702
"WUE_T","Freshwater",1.8562284488217,"7","US-A03","SPEI_48","WUE_T",0.455181664416694,0.336596281547157,0.579077571136014
"WUE_ET","Saline",1.8562284488217,"7","US-A03","SPEI_48","WUE_ET",0.560525701872511,0.427801708236709,0.685123265329397
"WUE_T","Saline",1.8562284488217,"7","US-A03","SPEI_48","WUE_T",0.516419455229199,0.399556745226112,0.631513498028875
"WUE_ET","Upland",1.87919871502227,"7","US-A03","SPEI_48","WUE_ET",0.489048560438414,0.355442913717428,0.624237405278204
"WUE_T","Upland",1.87919871502227,"7","US-A03","SPEI_48","WUE_T",0.442488410344043,0.327838668447498,0.563613085151393
"WUE_ET","Freshwater",1.87919871502227,"7","US-A03","SPEI_48","WUE_ET",0.501875352247296,0.366449298204712,0.637026805429279
"WUE_T","Freshwater",1.87919871502227,"7","US-A03","SPEI_48","WUE_T",0.455181912090828,0.336596168039285,0.57907818190764
"WUE_ET","Saline",1.87919871502227,"7","US-A03","SPEI_48","WUE_ET",0.562904602681996,0.429436471573085,0.68784595184853
"WUE_T","Saline",1.87919871502227,"7","US-A03","SPEI_48","WUE_T",0.516419704640179,0.399556586321454,0.631514116972935
