SITENAME,Date,Salinity,TN,TP
SRS1d,11/9/2008,-9999,19.855,0.13
SRS1d,11/15/2008,-9999,21.377,0.2
SRS1d,11/21/2008,-9999,27.858,0.59
SRS1d,11/27/2008,-9999,34.351,0.3
SRS1d,12/2/2008,-9999,41.762,0.12
SRS1d,12/8/2008,-9999,83.713,-9999
SRS1d,12/14/2008,-9999,57.142,0.44
SRS1d,12/20/2008,-9999,46.964,0.75
SRS1d,12/26/2008,-9999,31.474,0.18
SRS1d,1/1/2009,-9999,36.755,0.18
SRS1d,1/5/2009,-9999,39.415,0.15
SRS1d,1/11/2009,-9999,147.589,-9999
SRS1d,1/17/2009,-9999,85.805,0.36
SRS1d,1/23/2009,-9999,95.795,0.49
SRS1d,1/29/2009,-9999,87.25,0.33
SRS1d,2/2/2009,-9999,125.187,-9999
SRS1d,2/8/2009,-9999,111.094,0.2
SRS1d,2/14/2009,-9999,116.703,0.22
SRS1d,2/20/2009,-9999,130.177,0.19
SRS1d,2/26/2009,-9999,131.498,0.16
SRS1d,3/2/2009,-9999,137.479,0.26
SRS1d,3/8/2009,-9999,261.963,0.23
SRS1d,3/14/2009,-9999,126.254,0.3
SRS1d,3/20/2009,-9999,130.74,0.4
SRS1d,3/26/2009,-9999,140.561,0.49
SRS1d,3/31/2009,-9999,167.441,0.58
SRS1d,6/5/2009,-9999,326.059,0.33
SRS1d,6/11/2009,-9999,288.272,0.26
SRS1d,6/17/2009,-9999,274.533,0.26
SRS1d,6/23/2009,-9999,240.911,0.15
SRS1d,6/28/2009,-9999,144.249,0.2
SRS1d,7/5/2009,-9999,104.662,0.21
SRS1d,7/11/2009,-9999,93.866,0.16
SRS1d,7/16/2009,-9999,81.516,0.15
SRS1d,7/22/2009,-9999,39.613,0.3
SRS1d,7/28/2009,-9999,46.578,0.24
SRS1d,8/3/2009,-9999,34.357,0.19
SRS1d,8/9/2009,-9999,51.845,-9999
SRS1d,8/13/2009,-9999,52.395,0.26
SRS1d,8/19/2009,-9999,51.484,0.33
SRS1d,8/25/2009,-9999,48.629,0.28
SRS1d,8/31/2009,-9999,45.221,0.29
SRS1d,9/6/2009,-9999,49.003,0.32
SRS1d,9/12/2009,-9999,10.562,0.16
SRS1d,9/18/2009,-9999,11.211,0.11
SRS1d,9/24/2009,-9999,12.127,0.12
SRS1d,9/30/2009,-9999,13.287,0.13
SRS1d,10/5/2009,-9999,22.833,0.13
SRS1d,10/11/2009,-9999,57.746,0.36
SRS1d,10/17/2009,-9999,57.784,0.2
SRS1d,10/23/2009,-9999,59.898,0.31
SRS1d,10/29/2009,-9999,59.427,0.25
SRS1d,11/4/2009,-9999,55.228,0.78
SRS1d,11/9/2009,-9999,50.412,0.3
SRS1d,11/15/2009,-9999,104.937,0.1
SRS1d,11/21/2009,-9999,103.593,0.09
SRS1d,11/27/2009,-9999,113.738,0.17
SRS1d,12/3/2009,-9999,98.773,0.08
SRS1d,12/7/2009,-9999,89.044,0.1
SRS1d,12/13/2009,-9999,146.049,0.17
SRS1d,12/19/2009,-9999,136.086,0.17
SRS1d,12/25/2009,-9999,132.048,0.2
SRS1d,12/31/2009,-9999,127.372,0.12
SRS1d,1/6/2010,-9999,123.506,0.18
SRS1d,1/12/2010,-9999,175.613,1.16
SRS1d,1/17/2010,-9999,65.316,0.31
SRS1d,1/23/2010,-9999,60.464,0.38
SRS1d,1/29/2010,-9999,62.725,0.5
SRS1d,2/7/2010,-9999,1100.703,0.21
SRS1d,2/13/2010,-9999,105.351,0.14
SRS1d,2/19/2010,-9999,107.69,0.1
SRS1d,2/25/2010,-9999,109.418,0.14
SRS1d,3/3/2010,-9999,129.173,0.07
SRS1d,3/9/2010,-9999,129.635,0.13
SRS1d,3/13/2010,-9999,127.303,0.22
SRS1d,3/19/2010,-9999,147.42,0.2
SRS1d,3/25/2010,-9999,163.309,0.17
SRS1d,3/31/2010,-9999,119.028,0.16
SRS1d,4/6/2010,-9999,123.992,0.19
SRS1d,4/10/2010,-9999,77.689,0.45
SRS1d,4/16/2010,-9999,80.667,0.15
SRS1d,4/22/2010,-9999,82.797,0.81
SRS1d,4/28/2010,-9999,79.79,0.34
SRS1d,5/4/2010,-9999,73.552,0.41
SRS1d,5/8/2010,-9999,106.404,0.17
SRS1d,5/14/2010,-9999,106.331,0.27
SRS1d,5/20/2010,-9999,117.326,0.44
SRS1d,5/26/2010,-9999,99.966,0.39
SRS1d,6/1/2010,-9999,109.061,0.2
SRS1d,6/7/2010,-9999,104.612,0.21
SRS1d,6/13/2010,-9999,76.229,0.26
SRS1d,6/19/2010,-9999,56.436,0.23
SRS1d,6/25/2010,-9999,54.828,0.15
SRS1d,7/1/2010,-9999,56.168,0.17
SRS1d,7/6/2010,-9999,54.253,0.16
SRS1d,7/13/2010,-9999,39.503,0.14
SRS1d,7/19/2010,-9999,40.742,0.15
SRS1d,7/25/2010,-9999,47.169,0.49
SRS1d,7/31/2010,-9999,43.537,0.12
SRS1d,8/6/2010,-9999,37.799,0.12
SRS1d,8/12/2010,-9999,49.019,0.12
SRS1d,8/18/2010,-9999,51.123,0.11
SRS1d,8/24/2010,-9999,54.483,0.09
SRS1d,8/30/2010,-9999,45.332,0.09
SRS1d,9/5/2010,-9999,48.932,0.09
SRS1d,9/10/2010,-9999,52.791,0.16
SRS1d,9/16/2010,-9999,55.408,0.13
SRS1d,9/22/2010,-9999,73.06,0.34
SRS1d,9/28/2010,-9999,60.187,0.19
SRS1d,10/3/2010,-9999,55.758,0.18
SRS1d,10/10/2010,-9999,40.28,0.07
SRS1d,10/16/2010,-9999,26.67,0.08
SRS1d,10/22/2010,-9999,28.471,0.2
SRS1d,10/28/2010,-9999,33.579,0.13
SRS1d,11/1/2010,-9999,42.915,0.12
SRS1d,11/7/2010,-9999,42.475,0.08
SRS1d,11/13/2010,-9999,41.663,0.07
SRS1d,11/19/2010,-9999,31.09,0.09
SRS1d,11/25/2010,-9999,38.417,0.08
SRS1d,11/30/2010,-9999,36.286,0.08
SRS1d,12/7/2010,-9999,32.157,0.17
SRS1d,12/13/2010,-9999,31.572,0.13
SRS1d,12/19/2010,-9999,41.574,0.16
SRS1d,12/25/2010,-9999,40.638,0.14
SRS1d,12/31/2010,-9999,47.529,0.18
SRS1d,1/4/2011,-9999,55.843,0.22
SRS1d,1/10/2011,-9999,92.554,0.19
SRS1d,1/16/2011,-9999,107.541,0.21
SRS1d,1/22/2011,-9999,99.346,0.21
SRS1d,1/28/2011,-9999,99.328,0.22
SRS1d,2/2/2011,-9999,97.918,0.19
SRS1d,2/8/2011,-9999,85.52,0.15
SRS1d,2/14/2011,-9999,75.194,0.15
SRS1d,2/20/2011,-9999,79.571,0.23
SRS1d,2/26/2011,-9999,94.729,0.21
SRS1d,3/4/2011,-9999,168.04,0.14
SRS1d,3/10/2011,-9999,158.501,0.16
SRS1d,3/16/2011,-9999,232.565,2.02
SRS1d,7/25/2011,-9999,199.669,0.2
SRS1d,7/31/2011,-9999,133.165,0.19
SRS1d,8/5/2011,-9999,124.92,0.19
SRS1d,8/11/2011,-9999,91.859,0.14
SRS1d,8/17/2011,-9999,81.145,0.11
SRS1d,8/23/2011,-9999,68.235,0.12
SRS1d,8/29/2011,-9999,78.458,0.15
SRS1d,9/4/2011,-9999,77.001,0.13
SRS1d,9/10/2011,-9999,75.97,0.22
SRS1d,9/16/2011,-9999,88.334,0.16
SRS1d,9/22/2011,-9999,81.802,0.19
SRS1d,9/28/2011,-9999,78.009,0.15
SRS1d,10/4/2011,-9999,85.281,0.19
SRS1d,10/10/2011,-9999,92.54,0.17
SRS1d,10/15/2011,-9999,60.497,0.47
SRS1d,10/21/2011,-9999,52.475,0.26
SRS1d,10/27/2011,-9999,57.038,0.32
SRS1d,11/2/2011,-9999,51.069,0.3
SRS1d,11/7/2011,-9999,53.062,0.45
SRS1d,11/13/2011,-9999,70.886,0.31
SRS1d,11/19/2011,-9999,68.261,0.26
SRS1d,11/25/2011,-9999,68.825,0.48
SRS1d,12/1/2011,-9999,62.37,0.37
SRS1d,12/7/2011,-9999,69.721,0.34
SRS1d,12/13/2011,-9999,65.631,0.35
SRS1d,12/17/2011,-9999,80.202,0.21
SRS1d,12/23/2011,-9999,74.429,0.22
SRS1d,12/29/2011,-9999,79.985,0.24
SRS1d,1/4/2012,-9999,87.485,0.55
SRS1d,1/10/2012,-9999,74.874,0.34
SRS1d,1/16/2012,-9999,61.515,0.28
SRS1d,1/22/2012,-9999,61.076,0.22
SRS1d,1/28/2012,-9999,68.963,0.32
SRS1d,2/1/2012,-9999,69.706,0.29
SRS1d,2/7/2012,-9999,100.085,-9999
SRS1d,2/12/2012,-9999,89.165,-9999
SRS1d,3/10/2012,-9999,116.546,0.24
SRS1d,3/16/2012,-9999,175.233,0.26
SRS1d,3/22/2012,-9999,202.274,1.63
SRS1d,3/28/2012,-9999,168.921,0.28
SRS1d,4/24/2012,-9999,205.298,0.34
SRS1d,4/30/2012,-9999,114.195,0.38
SRS1d,5/6/2012,-9999,95.833,0.37
SRS1d,5/10/2012,-9999,98.285,0.22
SRS1d,5/16/2012,-9999,160.926,0.66
SRS1d,5/22/2012,-9999,83.018,0.17
SRS1d,5/28/2012,-9999,60.687,0.21
SRS1d,6/3/2012,-9999,58.773,0.2
SRS1d,6/9/2012,-9999,56.294,0.19
SRS1d,6/15/2012,-9999,68.608,0.25
SRS1d,6/17/2012,-9999,65.375,0.33
SRS1d,6/25/2012,-9999,65.82,0.19
SRS1d,7/1/2012,-9999,65.601,0.18
SRS1d,7/7/2012,-9999,80.216,0.19
SRS1d,7/13/2012,-9999,84.798,0.21
SRS1d,7/16/2012,-9999,73.861,0.19
SRS1d,7/23/2012,-9999,66.85,0.15
SRS1d,7/29/2012,-9999,75.801,0.12
SRS1d,8/4/2012,-9999,84.018,0.15
SRS1d,8/10/2012,-9999,77.256,0.19
SRS1d,8/14/2012,-9999,73.477,0.21
SRS1d,8/20/2012,-9999,106.53,0.16
SRS1d,8/26/2012,-9999,85.541,0.18
SRS1d,9/1/2012,-9999,84.077,0.27
SRS1d,9/7/2012,-9999,84.043,0.13
SRS1d,9/13/2012,-9999,73.888,0.18
SRS1d,9/17/2012,-9999,55.849,0.19
SRS1d,9/23/2012,-9999,53.483,0.14
SRS1d,9/29/2012,-9999,46.724,0.15
SRS1d,10/5/2012,-9999,40.645,0.15
SRS1d,10/10/2012,-9999,44.994,0.23
SRS1d,10/16/2012,-9999,42.815,0.12
SRS1d,10/22/2012,-9999,48.715,0.17
SRS1d,10/28/2012,-9999,45.651,0.14
SRS1d,11/1/2012,-9999,45.059,0.15
SRS1d,11/7/2012,-9999,47.201,0.21
SRS1d,11/13/2012,-9999,50.374,0.29
SRS1d,11/19/2012,-9999,50.531,0.35
SRS1d,11/25/2012,-9999,44.744,0.23
SRS1d,12/1/2012,-9999,50.227,0.22
SRS1d,12/7/2012,-9999,53.197,0.24
SRS1d,12/13/2012,-9999,54.831,0.23
SRS1d,12/17/2012,-9999,54.489,0.31
SRS1d,12/23/2012,-9999,46.093,0.26
SRS1d,12/29/2012,-9999,50.654,0.28
SRS1d,1/4/2013,-9999,56.769,0.47
SRS1d,1/8/2013,-9999,57.674,0.36
SRS1d,1/14/2013,-9999,109.181,0.4
SRS1d,1/20/2013,-9999,115.168,0.33
SRS1d,1/26/2013,-9999,110.451,0.31
SRS1d,2/1/2013,-9999,110.064,0.32
SRS1d,2/7/2013,-9999,113.463,0.33
SRS1d,2/12/2013,-9999,105.177,0.37
SRS1d,2/18/2013,-9999,111.359,0.13
SRS1d,2/24/2013,-9999,-9999,-9999
SRS1d,3/2/2013,-9999,116.35,0.19
SRS1d,3/7/2013,-9999,100.529,0.79
SRS1d,3/13/2013,-9999,103.847,0.81
SRS1d,3/19/2013,-9999,114.82,0.87
SRS1d,3/25/2013,-9999,121.48,0.86
SRS1d,3/31/2013,-9999,130.37,0.9
SRS1d,4/4/2013,-9999,200.559,1.08
SRS1d,4/10/2013,-9999,138.282,0.51
SRS1d,4/16/2013,-9999,137.589,0.5
SRS1d,4/22/2013,-9999,141.152,0.36
SRS1d,4/28/2013,-9999,160.063,0.26
SRS1d,5/4/2013,-9999,126.689,0.29
SRS1d,5/8/2013,-9999,129.763,0.39
SRS1d,5/14/2013,-9999,129.838,0.25
SRS1d,5/20/2013,-9999,120.331,0.22
SRS1d,5/26/2013,-9999,108.073,0.42
SRS1d,6/1/2013,-9999,90.958,0.23
SRS1d,6/7/2013,-9999,85.04,0.25
SRS1d,6/13/2013,-9999,79.729,0.14
SRS1d,6/19/2013,-9999,65.399,0.23
SRS1d,6/23/2013,-9999,51.673,0.19
SRS1d,6/29/2013,-9999,50.076,0.32
SRS1d,7/5/2013,-9999,53.447,0.22
SRS1d,7/11/2013,-9999,55.087,0.22
SRS1d,7/18/2013,-9999,45.719,0.3
SRS1d,7/24/2013,-9999,43.341,0.29
SRS1d,7/30/2013,-9999,47.748,0.15
SRS1d,8/5/2013,-9999,50.166,0.15
SRS1d,8/11/2013,-9999,52.451,0.15
SRS1d,8/16/2013,-9999,56.735,0.22
SRS1d,8/22/2013,-9999,66.118,0.25
SRS1d,8/28/2013,-9999,66.123,0.15
SRS1d,9/3/2013,-9999,63.358,0.18
SRS1d,9/9/2013,-9999,53.309,0.23
SRS1d,9/15/2013,-9999,42.882,0.15
SRS1d,9/21/2013,-9999,39.624,0.16
SRS1d,9/27/2013,-9999,45.789,0.2
SRS1d,10/3/2013,-9999,40.591,0.15
SRS1d,10/9/2013,-9999,40.083,0.18
SRS1d,10/15/2013,-9999,46.575,0.19
SRS1d,10/21/2013,-9999,44.89,0.21
SRS1d,10/27/2013,-9999,44.573,0.19
SRS1d,11/2/2013,-9999,32.28,0.12
SRS1d,11/7/2013,-9999,44.342,0.17
SRS1d,11/13/2013,-9999,55.686,0.16
SRS1d,11/19/2013,-9999,64.49,0.2
SRS1d,11/25/2013,-9999,55.601,0.12
SRS1d,12/1/2013,-9999,53.859,0.17
SRS1d,12/7/2013,-9999,46.39,0.14
SRS1d,12/10/2013,-9999,48.141,0.16
SRS1d,1/17/2014,-9999,102.29,0.77
SRS1d,1/23/2014,-9999,62.458,0.2
SRS1d,1/29/2014,-9999,61.54,0.17
SRS1d,2/4/2014,-9999,56.489,0.22
SRS1d,2/8/2014,-9999,61.969,1.38
SRS1d,2/14/2014,-9999,61.784,1.39
SRS1d,2/20/2014,-9999,58.5,1.75
SRS1d,2/26/2014,-9999,60.095,1.65
SRS1d,3/4/2014,-9999,53.005,1.68
SRS1d,3/9/2014,-9999,63.097,0.32
SRS1d,3/15/2014,-9999,60.772,0.33
SRS1d,3/21/2014,-9999,71.465,0.29
SRS1d,3/27/2014,-9999,76.925,0.27
SRS1d,4/1/2014,-9999,80.674,0.32
SRS1d,4/7/2014,-9999,101.197,0.2
SRS1d,4/13/2014,-9999,98.552,0.18
SRS1d,4/19/2014,-9999,103.66,0.25
SRS1d,4/25/2014,-9999,74.684,0.25
SRS1d,5/1/2014,-9999,96.149,0.33
SRS1d,5/7/2014,-9999,105.149,0.4
SRS1d,5/12/2014,-9999,141.829,0.48
SRS1d,5/18/2014,-9999,280.36,0.85
SRS1d,5/19/2014,-9999,379.456,1.35
SRS1d,6/17/2014,-9999,199.017,0.99
SRS1d,6/23/2014,-9999,144.641,0.79
SRS1d,6/29/2014,-9999,115.733,0.63
SRS1d,7/5/2014,-9999,111.26,0.54
SRS1d,7/11/2014,-9999,92.302,0.72
SRS1d,7/16/2014,-9999,91.424,0.56
SRS1d,7/22/2014,-9999,89.494,0.16
SRS1d,7/28/2014,-9999,79.783,0.13
SRS1d,8/3/2014,-9999,90.621,0.26
SRS1d,8/9/2014,-9999,77.802,0.43
SRS1d,8/14/2014,-9999,70.777,0.35
SRS1d,8/21/2014,-9999,62.06,0.26
SRS1d,8/27/2014,-9999,70.362,0.33
SRS1d,9/2/2014,-9999,63.152,0.22
SRS1d,9/8/2014,-9999,61.848,0.2
SRS1d,9/14/2014,-9999,53.273,0.35
SRS1d,9/18/2014,-9999,46.492,0.14
SRS1d,9/24/2014,-9999,51.086,0.16
SRS1d,9/30/2014,-9999,50.346,0.18
SRS1d,10/6/2014,-9999,62.635,0.16
SRS1d,10/12/2014,-9999,57.407,0.2
SRS1d,10/18/2014,-9999,65.872,0.17
SRS1d,10/24/2014,-9999,59.949,0.12
SRS1d,10/30/2014,-9999,62.655,0.1
SRS1d,11/5/2014,-9999,66.524,0.14
SRS1d,11/10/2014,-9999,70.949,0.13
SRS1d,11/16/2014,-9999,71.783,0.18
SRS1d,11/22/2014,-9999,78.387,0.11
SRS1d,11/28/2014,-9999,76.563,0.11
SRS1d,12/4/2014,-9999,74.101,0.21
SRS1d,12/10/2014,-9999,52.106,0.13
SRS1d,12/16/2014,-9999,54.164,0.1
SRS1d,12/22/2014,-9999,51.531,0.1
SRS1d,12/28/2014,-9999,57.609,0.11
SRS1d,1/3/2015,-9999,63.142,0.1
SRS1d,1/9/2015,-9999,59.25,0.13
SRS1d,1/13/2015,-9999,59.048,0.2
SRS1d,1/19/2015,-9999,63.673,0.33
SRS1d,1/25/2015,-9999,66.606,0.29
SRS1d,1/31/2015,-9999,62.64,0.29
SRS1d,2/5/2015,-9999,70.053,0.26
SRS1d,2/11/2015,-9999,81.679,0.21
SRS1d,2/17/2015,-9999,75.16,0.25
SRS1d,2/23/2015,-9999,77.556,0.3
SRS1d,3/1/2015,-9999,83.198,0.41
SRS1d,3/5/2015,-9999,148.002,0.33
SRS1d,3/11/2015,-9999,188.732,0.34
SRS1d,3/15/2015,-9999,192.26,0.35
SRS1d,5/2/2015,-9999,183.827,0.63
SRS1d,8/17/2015,-9999,-9999,0.53
SRS1d,8/23/2015,-9999,248.644,0.34
SRS1d,9/4/2015,-9999,158.042,0.37
SRS1d,9/10/2015,-9999,-9999,-9999
SRS1d,9/16/2015,-9999,163.963,0.48
SRS1d,9/20/2015,-9999,119.578,0.33
SRS1d,9/21/2015,-9999,96.158,0.26
SRS1d,10/8/2015,-9999,81.539,0.42
SRS1d,10/13/2015,-9999,85.571,0.41
SRS1d,10/20/2015,-9999,72.191,0.28
SRS1d,10/26/2015,-9999,76.35,0.28
SRS1d,11/1/2015,-9999,72.753,0.32
SRS1d,11/6/2015,-9999,78.679,0.25
SRS1d,11/12/2015,-9999,71.197,0.29
SRS1d,11/18/2015,-9999,71.304,0.17
SRS1d,11/24/2015,-9999,69.331,0.16
SRS1d,11/30/2015,-9999,64.902,0.16
SRS1d,12/6/2015,-9999,57.769,0.24
SRS1d,12/12/2015,-9999,60.65,0.29
SRS1d,12/18/2015,-9999,62.091,0.2
SRS1d,12/24/2015,-9999,72.819,0.29
SRS1d,12/30/2015,-9999,63.667,0.24
SRS1d,1/5/2016,-9999,67.154,0.26
SRS1d,1/10/2016,-9999,59.753,0.19
SRS1d,1/16/2016,-9999,55.064,0.19
SRS1d,1/22/2016,-9999,52.671,0.2
SRS1d,1/28/2016,-9999,49.811,0.19
SRS1d,2/2/2016,-9999,46.134,0.18
SRS1d,2/8/2016,-9999,47.647,0.22
SRS1d,2/14/2016,-9999,48.35,0.21
SRS1d,2/20/2016,-9999,50.878,0.22
SRS1d,2/26/2016,-9999,51.19,0.21
SRS1d,3/2/2016,-9999,52.707,0.25
SRS1d,3/14/2016,-9999,59.675,0.23
SRS1d,3/20/2016,-9999,65.1,0.24
SRS1d,3/26/2016,-9999,54.857,0.24
SRS1d,4/1/2016,-9999,61.567,0.17
SRS1d,4/5/2016,-9999,63.361,0.23
SRS1d,4/11/2016,-9999,68.722,0.27
SRS1d,4/17/2016,-9999,64.9,0.29
SRS1d,4/23/2016,-9999,66.332,0.28
SRS1d,4/29/2016,-9999,65.753,0.31
SRS1d,5/5/2016,-9999,62.05,0.25
SRS1d,5/10/2016,-9999,59.248,0.28
SRS1d,5/16/2016,-9999,55.531,0.23
SRS1d,5/22/2016,-9999,67.539,0.23
SRS1d,5/28/2016,-9999,77.019,0.21
SRS1d,6/3/2016,-9999,75.664,0.21
SRS1d,6/9/2016,-9999,70.001,0.2
SRS1d,6/15/2016,-9999,100.52,0.19
SRS1d,6/21/2016,-9999,88.028,0.19
SRS1d,6/27/2016,-9999,79.487,0.2
SRS1d,7/3/2016,-9999,90.882,0.17
SRS1d,7/9/2016,-9999,47.62,0.17
SRS1d,7/15/2016,-9999,53.945,0.27
SRS1d,7/19/2016,-9999,47.512,0.19
SRS1d,7/25/2016,-9999,129.385,0.14
SRS1d,7/31/2016,-9999,122.476,0.14
SRS1d,8/6/2016,-9999,116.801,0.14
SRS1d,8/12/2016,-9999,104.384,0.15
SRS1d,8/18/2016,-9999,58.888,0.21
SRS1d,8/24/2016,-9999,60.715,0.13
SRS1d,8/30/2016,-9999,52.388,0.12
SRS1d,9/5/2016,-9999,46.858,0.12
SRS1d,9/11/2016,-9999,48.919,0.17
SRS1d,9/17/2016,-9999,33.913,0.18
SRS1d,9/23/2016,-9999,39.818,0.18
SRS1d,9/29/2016,-9999,43.084,0.2
SRS1d,10/5/2016,-9999,43.519,0.18
SRS1d,10/11/2016,-9999,42.037,0.19
SRS1d,10/17/2016,-9999,39.02,0.22
SRS1d,10/23/2016,-9999,49.474,0.23
SRS1d,10/29/2016,-9999,46.569,0.15
SRS1d,11/2/2016,-9999,47.2,0.21
SRS1d,11/8/2016,-9999,48.768,0.18
SRS1d,11/14/2016,-9999,50.597,0.21
SRS1d,11/20/2016,-9999,51.103,0.29
SRS1d,11/26/2016,-9999,55.668,0.25
SRS1d,12/1/2016,-9999,60.534,0.28
SRS1d,12/7/2016,-9999,64.194,0.81
SRS1d,12/13/2016,-9999,67.371,0.41
SRS1d,12/19/2016,-9999,70.789,0.58
SRS1d,12/25/2016,-9999,71.495,-9999
SRS1d,12/31/2016,-9999,75.81,0.54
SRS1d,1/5/2017,-9999,90.969,0.6
SRS1d,1/11/2017,-9999,82.77,0.31
SRS1d,1/17/2017,-9999,81.651,0.34
SRS1d,1/23/2017,-9999,101.338,0.41
SRS1d,1/29/2017,-9999,98.075,0.47
SRS1d,2/4/2017,-9999,98.735,0.36
SRS1d,2/10/2017,-9999,97.112,0.37
SRS1d,2/16/2017,-9999,107.355,1.93
SRS1d,2/22/2017,-9999,114.589,0.39
SRS1d,2/28/2017,-9999,117.604,0.47
SRS1d,3/6/2017,-9999,118.683,0.5
SRS1d,3/10/2017,-9999,122.419,0.62
SRS1d,3/16/2017,-9999,117.97,0.6
SRS1d,3/22/2017,-9999,112.062,0.45
SRS1d,3/28/2017,-9999,117.661,0.68
SRS1d,4/3/2017,-9999,120.849,0.56
SRS1d,4/9/2017,-9999,128.367,0.61
SRS1d,4/15/2017,-9999,95.304,0.39
SRS1d,4/20/2017,-9999,118.056,0.58
SRS1d,4/27/2017,-9999,124.164,0.36
SRS1d,5/3/2017,-9999,154.758,0.35
SRS1d,5/7/2017,0.4,130.952,0.45
SRS1d,5/8/2017,0.3,125.87,0.57
SRS1d,6/6/2017,0.2,129.696,0.74
SRS1d,6/12/2017,0.2,91.868,0.42
SRS1d,6/18/2017,0.2,67.522,0.72
SRS1d,6/22/2017,0.2,114.507,3.14
SRS1d,6/28/2017,0.2,64.126,0.77
SRS1d,7/4/2017,0.2,67.134,0.76
SRS1d,7/10/2017,0.2,67.559,0.72
SRS1d,7/16/2017,0.2,61.369,0.69
SRS1d,7/21/2017,0.2,75.075,0.43
SRS1d,7/27/2017,0.2,77.523,0.39
SRS1d,8/2/2017,0.2,64.506,0.74
SRS1d,8/8/2017,0.2,68.373,0.74
SRS1d,8/14/2017,0.2,72.441,1.34
SRS1d,8/20/2017,0.2,66.983,1.4
SRS1d,8/26/2017,0.2,68.889,1.24
SRS1d,9/1/2017,0.2,69.48,1.01
SRS1d,9/7/2017,0.2,71.533,1.19
SRS1d,9/13/2017,0.2,89.72,1.18
SRS1d,9/19/2017,0.2,57.595,0.84
SRS1d,9/25/2017,0.2,54.682,1.12
SRS1d,9/29/2017,0.2,61.177,1.44
SRS1d,10/5/2017,0.2,49.036,1.15
SRS1d,10/10/2017,0.2,46.881,0.45
SRS1d,10/16/2017,0.2,43.252,0.36
SRS1d,10/22/2017,0.2,49.846,0.33
